project_id,reinforcement_ratio_kg_per_m3,num_unique_required_lengths,stock_length_policy,cutting_optimization_usage,bim_integration_level,design_revisions_per_month,supervision_index_1to5,material_control_level_1to3,storage_handling_index_1to5,offcut_reuse_policy_0to2,change_orders_per_month,contract_type,lead_time_days,order_frequency_per_month,project_phase,steel_waste_percentage
P2277,107.6,28,standard_12m,1,1,2,2,2,2,1,2,lump_sum,23,7,slab_finishing,9.79
P1950,100.4,31,mixed_lengths,0,1,1,5,2,1,0,3,design_build,20,4,slab_finishing,8.95
P2120,115.6,20,standard_12m,0,1,2,1,2,1,1,1,design_build,26,2,slab_finishing,10.85
P1419,172.1,19,mixed_lengths,1,1,1,3,2,1,0,2,lump_sum,30,2,foundation,9.69
P1922,103.6,36,standard_12m,0,0,2,4,2,2,1,5,remeasurement,26,2,slab_finishing,15.0
P3728,143.7,34,standard_12m,0,2,5,3,1,1,1,1,lump_sum,21,8,frame,12.36
P1477,180.0,28,mixed_lengths,0,0,6,1,2,3,1,3,design_build,9,8,foundation,14.09
P3035,138.3,30,standard_12m,1,1,1,4,2,2,2,0,lump_sum,26,6,frame,1.3
P3177,88.9,39,standard_12m,0,0,3,3,3,3,2,3,lump_sum,18,6,slab_finishing,9.62
P2692,156.9,9,standard_12m,2,1,2,3,3,2,2,0,design_build,7,5,foundation,5.36
P3212,125.6,20,standard_12m,0,0,3,2,2,3,1,3,design_build,22,4,frame,11.81
P2471,116.5,5,standard_12m,1,0,4,1,2,1,0,2,lump_sum,23,3,frame,13.7
P2202,169.9,17,mixed_lengths,1,3,1,3,2,3,0,5,remeasurement,24,2,foundation,11.28
P2669,127.7,10,standard_12m,0,0,5,3,2,1,2,3,design_build,21,6,frame,11.48
P3774,180.0,29,standard_12m,1,0,2,3,1,1,2,4,remeasurement,23,3,foundation,14.12
P2970,141.0,28,mixed_lengths,1,1,2,4,2,3,1,1,design_build,20,3,frame,4.47
P1820,145.0,31,standard_12m,0,2,5,5,2,2,0,3,lump_sum,3,5,frame,12.28
P2997,141.6,11,custom_lengths,1,2,2,3,1,1,2,2,design_build,9,8,frame,2.36
P3868,176.5,35,standard_12m,1,1,4,3,2,1,1,3,design_build,25,5,foundation,12.23
P2248,129.3,18,standard_12m,0,1,5,2,1,2,1,5,remeasurement,14,6,frame,15.0
P3872,93.7,27,standard_12m,0,1,5,2,2,2,1,2,remeasurement,19,4,slab_finishing,13.74
P3649,137.2,27,mixed_lengths,0,0,3,1,2,3,2,3,remeasurement,8,8,frame,10.11
P2046,160.1,24,standard_12m,1,0,4,3,1,1,1,5,design_build,30,1,foundation,14.03
P2888,149.5,25,mixed_lengths,1,3,2,3,2,1,0,2,design_build,13,8,frame,5.75
P1615,124.6,38,standard_12m,1,1,2,2,2,3,0,0,lump_sum,28,1,slab_finishing,11.27
P2318,179.1,23,mixed_lengths,1,1,3,2,2,2,1,4,remeasurement,14,6,foundation,10.81
P3884,166.0,9,custom_lengths,0,1,5,4,3,4,2,3,remeasurement,26,2,foundation,8.0
P3460,75.0,23,mixed_lengths,2,3,1,5,2,2,2,1,lump_sum,30,1,slab_finishing,0.5
P2772,165.2,5,standard_12m,2,2,4,4,2,2,2,5,remeasurement,13,8,foundation,10.08
P3951,105.1,21,mixed_lengths,0,0,3,4,2,3,0,3,design_build,13,5,slab_finishing,10.64
P1131,144.7,22,standard_12m,1,1,3,5,2,3,1,3,lump_sum,18,4,frame,8.62
P1077,167.2,6,standard_12m,1,1,4,3,2,1,1,4,lump_sum,30,2,foundation,14.12
P3052,180.0,31,standard_12m,0,0,6,2,2,3,0,3,remeasurement,19,5,foundation,15.0
P1724,91.5,15,standard_12m,0,0,2,3,2,3,0,2,lump_sum,29,6,slab_finishing,11.93
P2314,158.6,10,standard_12m,1,0,2,4,3,3,2,5,design_build,22,5,foundation,8.48
P2851,145.3,7,standard_12m,2,1,2,4,2,1,2,1,lump_sum,10,8,frame,5.88
P3296,180.0,30,mixed_lengths,0,1,1,3,1,1,2,2,lump_sum,11,6,foundation,9.31
P3486,139.4,13,standard_12m,0,2,6,2,1,2,1,0,lump_sum,30,2,frame,11.52
P2372,143.2,17,mixed_lengths,2,1,3,3,2,3,2,2,design_build,6,7,frame,3.84
P2855,103.2,7,standard_12m,2,0,1,3,3,2,2,2,design_build,7,7,slab_finishing,4.77
P2319,180.0,34,standard_12m,0,0,2,2,2,2,1,2,lump_sum,25,8,foundation,12.5
P3874,141.3,9,standard_12m,1,0,3,3,2,1,0,1,lump_sum,22,4,frame,10.96
P3171,134.5,37,standard_12m,1,1,4,4,2,2,0,1,design_build,21,7,frame,8.88
P1375,107.8,19,standard_12m,2,0,3,2,1,2,2,5,remeasurement,20,4,slab_finishing,11.9
P2908,180.0,27,standard_12m,1,2,6,4,3,4,1,3,remeasurement,16,4,foundation,11.25
P1333,180.0,37,standard_12m,2,2,4,3,2,2,2,2,design_build,27,1,foundation,7.39
P3251,106.9,9,custom_lengths,1,2,1,5,2,3,1,3,design_build,29,1,slab_finishing,2.54
P3736,173.8,23,standard_12m,1,0,6,4,2,3,1,5,remeasurement,9,8,foundation,14.23
P2604,126.6,7,standard_12m,0,0,1,4,2,1,0,0,lump_sum,30,2,frame,11.55
P2118,154.2,36,standard_12m,1,1,3,5,2,3,1,3,design_build,24,4,frame,8.5
P3828,143.9,24,standard_12m,1,1,3,3,1,1,1,1,design_build,12,8,frame,9.68
P2943,143.3,16,standard_12m,0,0,2,1,2,3,1,0,lump_sum,13,8,frame,10.46
P3261,164.9,17,standard_12m,2,3,6,4,3,3,2,3,lump_sum,30,3,foundation,3.63
P3549,95.5,33,standard_12m,1,1,4,5,3,3,1,5,remeasurement,23,7,slab_finishing,10.72
P2342,88.0,18,mixed_lengths,0,0,4,3,2,1,0,0,design_build,11,6,slab_finishing,9.71
P1320,156.8,16,standard_12m,0,1,4,4,2,2,0,5,remeasurement,13,6,foundation,15.0
P2619,172.5,22,standard_12m,0,1,4,3,2,3,1,1,remeasurement,24,5,foundation,12.7
P3447,94.8,15,mixed_lengths,1,0,2,2,1,2,1,1,lump_sum,30,3,slab_finishing,8.22
P3060,160.7,6,standard_12m,1,2,6,1,2,3,1,5,remeasurement,26,4,foundation,14.83
P2673,87.5,10,standard_12m,1,2,1,1,2,1,0,2,lump_sum,14,7,slab_finishing,11.02
P2942,121.5,32,standard_12m,0,0,0,3,1,1,0,0,lump_sum,21,5,slab_finishing,14.3
P1260,169.2,9,standard_12m,0,0,3,4,2,3,1,4,design_build,26,3,foundation,11.44
P3354,178.1,21,mixed_lengths,1,1,5,3,3,4,2,1,design_build,19,8,foundation,3.92
P3039,162.8,39,standard_12m,0,1,4,4,2,2,0,4,lump_sum,15,6,frame,14.54
P1689,109.9,8,standard_12m,1,2,3,5,3,2,1,1,design_build,5,8,frame,6.18
P1901,91.5,28,standard_12m,1,0,2,1,1,2,1,1,lump_sum,18,4,slab_finishing,12.33
P3026,113.2,5,custom_lengths,1,3,4,3,2,3,2,3,design_build,14,6,slab_finishing,2.16
P1138,90.6,29,standard_12m,0,2,5,2,1,1,1,5,design_build,23,3,slab_finishing,15.0
P2917,169.1,23,mixed_lengths,2,0,1,3,3,2,2,2,lump_sum,16,8,foundation,4.12
P2828,152.8,32,standard_12m,0,2,6,4,2,2,1,3,remeasurement,29,3,frame,12.36
P2573,177.8,24,standard_12m,2,2,4,5,3,3,1,3,lump_sum,25,2,foundation,5.91
P1319,180.0,29,standard_12m,0,3,2,2,1,1,0,4,design_build,11,7,foundation,13.43
P1653,166.0,5,standard_12m,0,0,1,3,1,1,1,0,lump_sum,8,7,foundation,11.07
P3137,148.0,34,standard_12m,1,2,2,4,2,1,0,0,lump_sum,30,6,frame,6.79
P3322,175.0,25,standard_12m,2,1,5,4,2,2,1,5,remeasurement,25,3,foundation,11.04
P1558,164.6,14,custom_lengths,0,1,6,2,2,1,1,0,lump_sum,13,6,foundation,9.06
P1112,153.1,27,standard_12m,1,1,1,3,2,1,0,3,design_build,15,3,frame,9.71
P1531,166.7,22,mixed_lengths,0,0,3,5,2,3,0,2,lump_sum,10,8,foundation,9.7
P1224,169.8,13,custom_lengths,2,1,3,3,1,2,0,2,design_build,22,3,foundation,6.93
P1723,137.1,27,standard_12m,2,2,5,3,2,2,1,2,lump_sum,24,7,frame,7.82
P3428,116.4,20,standard_12m,0,2,4,1,2,3,1,3,remeasurement,15,5,slab_finishing,15.0
P3570,107.2,7,standard_12m,0,0,1,3,2,3,1,3,lump_sum,23,3,slab_finishing,11.04
P2433,131.3,18,standard_12m,1,1,4,4,3,4,1,4,remeasurement,13,4,frame,8.85
P3329,66.9,5,standard_12m,1,2,3,3,2,1,1,0,lump_sum,6,6,slab_finishing,9.43
P2458,173.1,10,standard_12m,0,0,6,3,1,1,0,3,remeasurement,17,6,foundation,15.0
P3701,91.0,17,standard_12m,2,2,4,2,2,2,2,3,remeasurement,12,7,slab_finishing,6.94
P1846,108.0,26,standard_12m,2,1,3,2,2,2,1,1,remeasurement,12,4,slab_finishing,10.87
P1193,154.0,27,mixed_lengths,0,1,0,2,1,1,1,2,design_build,16,7,frame,6.63
P2464,91.3,27,standard_12m,1,1,4,3,2,1,1,1,design_build,26,4,slab_finishing,9.31
P1946,178.5,31,mixed_lengths,0,2,4,3,3,3,1,3,design_build,15,7,foundation,8.12
P3021,168.7,33,mixed_lengths,0,0,4,3,1,1,1,2,design_build,24,2,frame,13.46
P2629,89.8,5,standard_12m,0,0,2,3,1,1,1,1,lump_sum,21,7,slab_finishing,12.57
P1117,170.6,18,mixed_lengths,0,0,6,2,1,2,1,3,design_build,10,8,foundation,12.84
P1645,99.0,6,standard_12m,1,0,4,1,2,1,2,3,remeasurement,13,6,slab_finishing,12.91
P2870,142.8,8,custom_lengths,0,2,0,3,1,1,1,1,lump_sum,10,7,frame,6.98
P1003,93.7,12,standard_12m,2,1,6,1,2,1,2,5,remeasurement,27,7,slab_finishing,11.79
P1074,180.0,28,standard_12m,1,2,2,2,1,1,1,1,design_build,29,5,foundation,9.65
P2755,115.6,27,standard_12m,2,3,5,4,2,2,1,5,remeasurement,14,5,slab_finishing,10.55
P1467,180.0,32,standard_12m,0,0,1,2,2,2,1,1,lump_sum,30,2,foundation,12.34
P1005,180.0,34,mixed_lengths,0,1,1,3,2,2,1,2,lump_sum,3,8,foundation,11.08
P2246,166.1,19,mixed_lengths,1,0,6,1,2,3,0,5,remeasurement,21,6,foundation,15.0
P1919,132.7,34,standard_12m,0,1,2,2,2,3,1,2,design_build,24,3,slab_finishing,11.01
P1228,138.0,15,standard_12m,1,1,3,2,2,1,1,2,lump_sum,22,3,frame,10.53
P2063,121.5,9,standard_12m,0,0,6,1,2,3,0,3,lump_sum,27,7,frame,15.0
P1242,145.5,32,standard_12m,2,1,2,5,2,2,1,3,design_build,15,8,frame,6.27
P3279,180.0,29,standard_12m,0,0,4,1,1,1,1,1,remeasurement,7,7,foundation,15.0
P2160,96.8,12,custom_lengths,2,1,4,3,2,2,2,5,remeasurement,18,4,slab_finishing,7.54
P3513,165.1,38,standard_12m,2,1,1,3,2,1,1,1,lump_sum,27,4,frame,6.9
P2526,152.7,31,mixed_lengths,1,3,6,4,2,1,1,5,design_build,28,4,frame,9.83
P2605,174.8,18,standard_12m,0,0,2,5,2,3,0,1,lump_sum,23,4,foundation,10.39
P3784,167.7,13,custom_lengths,0,1,1,3,1,1,0,2,lump_sum,28,1,foundation,10.95
P3666,163.4,25,mixed_lengths,1,0,2,3,2,2,1,0,lump_sum,30,3,frame,7.08
P3665,128.4,27,mixed_lengths,1,2,3,3,1,1,0,1,lump_sum,26,7,frame,8.39
P2989,115.5,22,mixed_lengths,0,2,3,3,2,3,2,1,design_build,25,4,slab_finishing,4.88
P3609,104.3,21,standard_12m,0,0,2,3,1,2,0,4,lump_sum,21,3,slab_finishing,15.0
P2975,118.3,28,standard_12m,1,3,1,3,3,2,1,3,lump_sum,14,7,slab_finishing,7.03
P2761,178.1,31,mixed_lengths,1,2,6,1,2,1,1,2,lump_sum,28,3,foundation,10.94
P2305,147.1,15,standard_12m,0,0,5,3,2,1,0,3,lump_sum,20,5,frame,15.0
P2541,120.3,20,standard_12m,1,2,3,4,2,3,0,1,design_build,25,5,slab_finishing,7.0
P1622,126.0,36,standard_12m,1,0,1,1,2,1,1,2,lump_sum,26,4,slab_finishing,12.67
P3313,140.0,22,mixed_lengths,0,1,6,4,2,3,0,4,remeasurement,14,3,frame,14.28
P2493,158.2,6,standard_12m,2,0,2,4,2,1,1,1,lump_sum,29,3,foundation,8.21
P1110,136.8,19,mixed_lengths,0,0,6,4,2,2,1,2,remeasurement,9,7,frame,11.52
P3487,170.1,30,mixed_lengths,0,2,2,4,2,2,1,3,lump_sum,26,2,frame,10.12
P2169,122.9,26,standard_12m,2,0,6,4,2,1,2,5,remeasurement,3,8,frame,10.93
P3461,110.6,9,standard_12m,0,1,6,3,2,2,1,3,lump_sum,29,7,slab_finishing,14.14
P1232,149.2,22,mixed_lengths,1,2,5,4,2,3,1,1,design_build,14,5,frame,5.75
P1066,142.2,29,mixed_lengths,1,0,3,2,1,1,0,1,design_build,22,5,frame,11.63
P3707,130.4,14,standard_12m,2,2,3,4,3,4,2,4,lump_sum,12,6,frame,4.96
P3072,84.6,22,standard_12m,0,0,2,3,2,3,2,4,design_build,14,1,slab_finishing,9.86
P3192,96.7,9,custom_lengths,0,2,2,4,2,2,1,0,design_build,26,1,slab_finishing,2.34
P1536,106.3,6,standard_12m,2,0,3,2,2,2,1,1,lump_sum,27,7,slab_finishing,8.7
P1125,180.0,17,standard_12m,1,1,5,1,1,1,1,3,lump_sum,26,5,foundation,14.0
P3133,152.3,7,standard_12m,1,1,2,4,3,4,2,4,lump_sum,29,5,foundation,7.4
P2254,119.2,34,mixed_lengths,0,0,3,4,3,3,0,5,design_build,28,1,slab_finishing,12.34
P3484,135.0,35,standard_12m,1,0,2,1,2,1,0,2,design_build,12,6,frame,13.76
P2976,179.4,26,standard_12m,1,2,6,1,2,3,0,2,lump_sum,25,5,foundation,14.44
P3462,179.0,35,standard_12m,1,0,2,2,2,1,2,2,design_build,16,6,foundation,8.74
P3488,163.5,19,standard_12m,0,0,0,4,3,3,2,1,lump_sum,19,7,foundation,6.15
P3075,88.7,19,standard_12m,2,2,4,2,2,3,2,1,lump_sum,26,1,slab_finishing,5.33
P1484,152.5,25,standard_12m,0,0,1,3,2,1,1,1,lump_sum,13,8,frame,8.47
P2654,174.5,25,standard_12m,0,0,4,3,1,1,1,1,lump_sum,16,7,foundation,14.13
P3676,160.6,39,standard_12m,1,1,1,5,3,4,1,2,lump_sum,21,6,frame,7.2
P3550,99.8,25,mixed_lengths,0,0,3,5,2,3,2,5,design_build,12,5,slab_finishing,9.55
P3405,104.8,9,standard_12m,1,1,2,4,2,1,1,3,design_build,26,2,slab_finishing,10.58
P2774,180.0,37,standard_12m,0,0,6,3,1,2,0,2,design_build,16,6,foundation,15.0
P1918,180.0,28,mixed_lengths,0,0,6,4,2,1,1,2,design_build,19,6,foundation,11.75
P2646,97.4,17,standard_12m,2,1,3,4,3,2,2,1,lump_sum,22,4,slab_finishing,4.63
P2026,141.2,6,standard_12m,1,1,6,2,2,1,2,3,remeasurement,10,7,frame,13.17
P2030,162.3,16,mixed_lengths,1,1,1,2,1,1,1,1,lump_sum,21,5,foundation,9.09
P1882,141.4,15,standard_12m,1,1,3,3,2,1,2,3,remeasurement,5,8,frame,10.0
P2335,136.8,29,standard_12m,1,1,5,2,2,2,0,5,lump_sum,30,2,frame,15.0
P3222,173.7,19,mixed_lengths,2,0,1,4,2,2,2,1,lump_sum,29,2,foundation,4.14
P1364,165.7,13,standard_12m,1,3,4,2,2,3,2,3,design_build,22,3,foundation,7.6
P3125,136.8,25,mixed_lengths,0,1,2,3,1,1,0,2,remeasurement,6,8,frame,13.83
P1027,135.2,31,standard_12m,1,1,1,1,2,1,0,1,lump_sum,20,4,frame,11.06
P1473,174.5,18,standard_12m,1,0,5,4,3,3,1,0,lump_sum,7,6,foundation,9.56
P1525,101.5,29,mixed_lengths,1,2,3,3,2,2,1,4,lump_sum,18,5,slab_finishing,8.37
P1725,172.7,18,mixed_lengths,0,2,5,4,3,4,2,3,remeasurement,13,3,foundation,7.13
P1055,98.9,32,standard_12m,1,2,3,3,3,2,1,1,lump_sum,22,3,slab_finishing,9.2
P1638,141.4,26,standard_12m,0,0,6,3,2,3,0,3,lump_sum,26,7,frame,15.0
P1302,111.3,31,mixed_lengths,0,2,3,1,2,1,0,3,lump_sum,30,6,slab_finishing,12.42
P3608,148.3,28,mixed_lengths,0,0,6,4,2,1,1,2,remeasurement,16,7,frame,14.5
P2276,87.5,29,standard_12m,2,3,4,3,3,4,2,0,lump_sum,28,1,slab_finishing,1.85
P3635,133.5,29,mixed_lengths,0,1,4,3,3,2,1,1,remeasurement,19,6,frame,9.65
P1624,112.5,27,standard_12m,0,0,0,4,2,1,0,0,lump_sum,22,6,slab_finishing,11.93
P3055,167.4,15,standard_12m,1,1,1,2,2,1,1,1,lump_sum,30,3,foundation,7.88
P2280,103.4,32,standard_12m,1,1,3,2,2,2,2,3,remeasurement,28,2,slab_finishing,11.63
P2049,139.9,14,standard_12m,1,2,1,5,2,1,1,0,lump_sum,24,6,frame,4.79
P1336,145.8,30,mixed_lengths,1,1,5,2,2,2,0,3,lump_sum,23,2,frame,13.13
P1047,129.8,12,standard_12m,1,1,3,5,3,3,1,3,lump_sum,26,2,slab_finishing,7.83
P1106,173.2,7,standard_12m,2,2,3,3,1,2,1,5,design_build,22,4,foundation,11.56
P2079,175.5,31,mixed_lengths,1,0,1,3,2,3,1,0,lump_sum,25,4,foundation,7.54
P2144,164.1,16,mixed_lengths,2,1,6,5,2,3,2,0,lump_sum,22,5,foundation,4.06
P3440,166.3,5,standard_12m,2,1,1,3,1,2,2,0,lump_sum,24,2,foundation,7.9
P2836,180.0,26,standard_12m,2,1,3,2,2,1,1,2,lump_sum,21,2,foundation,11.33
P2753,96.8,38,standard_12m,1,0,5,4,2,2,1,2,design_build,16,1,slab_finishing,11.24
P2101,158.4,6,custom_lengths,2,0,1,5,2,2,1,2,lump_sum,26,2,foundation,3.94
P2968,146.1,38,standard_12m,1,2,2,1,1,1,1,1,lump_sum,30,2,frame,10.5
P1523,180.0,36,standard_12m,0,0,2,3,3,3,1,0,lump_sum,28,3,foundation,7.26
P2428,139.9,24,standard_12m,2,0,2,5,2,3,1,0,design_build,19,5,frame,4.0
P3607,117.9,14,standard_12m,2,1,4,2,2,2,2,2,remeasurement,14,4,frame,8.75
P1603,133.2,14,custom_lengths,2,2,0,4,2,2,2,1,lump_sum,19,8,frame,0.5
P2489,160.9,20,mixed_lengths,1,2,3,1,2,2,1,0,lump_sum,26,1,foundation,7.3
P3351,170.9,10,custom_lengths,1,1,3,3,2,3,1,1,lump_sum,16,5,foundation,5.16
P1060,180.0,36,standard_12m,0,0,4,1,2,2,0,0,lump_sum,27,3,foundation,15.0
P3749,158.7,27,mixed_lengths,1,2,6,2,2,2,0,2,lump_sum,25,5,foundation,10.81
P1671,160.2,19,standard_12m,0,0,3,2,1,2,0,5,design_build,24,3,foundation,15.0
P1092,154.4,28,mixed_lengths,1,3,5,5,2,1,1,2,lump_sum,26,6,frame,3.56
P1666,154.9,5,standard_12m,0,1,5,3,2,1,1,4,design_build,30,1,foundation,13.49
P2887,145.2,13,standard_12m,1,2,6,2,2,1,1,3,remeasurement,18,4,frame,12.71
P1280,116.7,29,standard_12m,0,1,5,3,1,1,2,5,lump_sum,28,3,slab_finishing,14.64
P2719,165.9,33,standard_12m,0,1,2,3,2,2,1,2,lump_sum,30,4,frame,11.32
P1359,170.5,29,standard_12m,2,0,3,4,2,1,2,4,lump_sum,29,2,foundation,9.07
P1899,152.3,22,standard_12m,0,0,4,2,2,3,0,2,remeasurement,20,6,frame,14.74
P2935,142.5,13,custom_lengths,0,1,0,4,3,3,1,3,lump_sum,5,8,frame,3.73
P2994,130.9,28,standard_12m,0,1,1,5,2,1,0,3,lump_sum,20,5,frame,11.3
P3312,110.9,30,mixed_lengths,2,2,5,1,2,2,2,1,lump_sum,23,2,slab_finishing,5.68
P1760,171.7,16,mixed_lengths,2,2,1,3,2,1,2,0,lump_sum,20,5,foundation,3.33
P3158,169.0,5,standard_12m,0,0,0,4,2,1,2,0,lump_sum,26,3,foundation,7.84
P3622,150.5,22,mixed_lengths,1,2,1,5,2,3,2,0,lump_sum,25,6,frame,0.5
P1042,171.9,24,mixed_lengths,1,1,6,1,2,1,1,1,remeasurement,26,3,foundation,10.97
P3173,180.0,34,mixed_lengths,0,0,2,5,2,2,2,3,remeasurement,9,8,foundation,10.06
P1204,162.5,7,standard_12m,1,3,1,3,3,3,0,2,design_build,20,3,foundation,6.51
P2473,177.5,36,standard_12m,0,1,3,2,2,2,1,2,design_build,17,7,foundation,11.65
P3100,149.5,12,standard_12m,1,1,2,4,2,2,2,2,lump_sum,27,3,frame,6.36
P1068,102.7,16,standard_12m,1,1,3,5,2,3,1,5,remeasurement,12,7,slab_finishing,11.39
P2875,171.6,18,standard_12m,1,2,3,3,2,2,0,3,design_build,3,7,foundation,10.34
P3379,146.0,7,standard_12m,1,0,1,3,2,2,1,2,lump_sum,30,2,frame,9.71
P3231,151.9,39,standard_12m,1,1,6,1,2,1,1,2,lump_sum,30,4,frame,13.44
P1137,140.9,35,standard_12m,1,2,0,4,2,2,2,0,lump_sum,23,5,frame,3.83
P1796,158.8,33,standard_12m,1,1,1,5,2,1,1,0,lump_sum,28,3,frame,6.17
P3180,180.0,14,standard_12m,1,0,0,4,2,2,1,1,lump_sum,30,5,foundation,7.04
P3128,134.1,14,custom_lengths,1,2,4,3,2,3,0,0,lump_sum,18,8,frame,4.47
P1758,78.7,17,standard_12m,1,1,3,2,2,1,1,4,design_build,19,7,slab_finishing,11.29
P1541,127.9,16,standard_12m,0,0,5,3,2,2,1,3,remeasurement,23,2,frame,15.0
P2019,144.7,38,standard_12m,0,0,4,4,2,3,1,2,remeasurement,20,4,frame,13.94
P3288,104.3,22,mixed_lengths,0,1,4,3,1,1,1,3,remeasurement,18,3,slab_finishing,13.87
P1165,178.9,26,standard_12m,1,2,4,3,2,2,1,2,remeasurement,19,2,foundation,12.73
P1248,142.0,17,standard_12m,0,0,4,3,2,2,1,1,lump_sum,20,7,frame,10.86
P2331,121.2,5,standard_12m,1,1,3,3,3,3,1,2,design_build,17,7,frame,7.54
P3017,126.0,7,standard_12m,1,1,1,3,2,2,0,0,design_build,20,5,frame,7.32
P1446,121.0,15,standard_12m,0,0,2,2,1,1,1,3,remeasurement,26,2,slab_finishing,15.0
P2358,172.9,27,mixed_lengths,0,1,5,3,3,2,1,4,design_build,15,4,foundation,11.88
P3145,136.4,6,custom_lengths,0,1,3,5,2,1,2,2,lump_sum,28,6,frame,4.69
P2329,112.3,32,standard_12m,0,0,3,2,1,1,0,3,remeasurement,21,5,slab_finishing,15.0
P3910,101.6,10,standard_12m,2,3,4,5,2,2,2,1,lump_sum,18,7,slab_finishing,2.81
P3150,116.1,6,custom_lengths,2,0,2,3,2,1,2,5,remeasurement,15,6,frame,6.98
P1434,161.6,11,standard_12m,1,1,0,4,2,3,2,0,lump_sum,30,1,foundation,3.86
P3122,180.0,34,mixed_lengths,1,2,6,2,2,3,0,3,remeasurement,22,2,foundation,15.0
P1577,176.9,30,standard_12m,1,1,3,2,2,2,0,0,lump_sum,27,3,foundation,11.44
P3984,118.2,16,mixed_lengths,1,0,5,2,2,2,1,1,design_build,26,4,frame,8.99
P3741,180.0,34,mixed_lengths,2,1,2,3,3,4,1,2,lump_sum,21,3,foundation,4.87
P2848,86.1,29,standard_12m,2,2,2,3,2,2,1,1,lump_sum,27,5,slab_finishing,4.91
P1762,135.7,6,custom_lengths,0,0,0,5,3,2,0,1,lump_sum,17,2,frame,5.3
P1388,180.0,28,standard_12m,0,1,2,3,2,3,2,0,lump_sum,23,7,foundation,7.75
P1235,167.1,14,standard_12m,1,0,2,4,2,1,2,0,lump_sum,24,4,foundation,7.18
P3605,132.6,6,standard_12m,1,1,5,2,2,2,0,5,design_build,22,4,frame,13.95
P2984,137.8,22,mixed_lengths,1,3,4,5,3,4,0,5,remeasurement,18,7,frame,6.75
P1267,102.0,30,mixed_lengths,0,0,4,4,2,3,1,3,design_build,15,7,slab_finishing,11.1
P1770,180.0,18,mixed_lengths,2,1,3,3,2,1,2,3,design_build,24,2,foundation,5.46
P3165,145.3,15,mixed_lengths,0,1,3,5,2,1,1,2,lump_sum,20,8,frame,8.02
P1437,101.0,27,standard_12m,0,0,1,3,2,3,1,1,lump_sum,27,6,slab_finishing,9.81
P1673,107.7,28,standard_12m,1,0,3,5,2,1,1,3,remeasurement,25,2,slab_finishing,12.14
P1249,119.1,5,standard_12m,1,0,2,3,3,4,1,0,lump_sum,30,6,frame,5.51
P3201,131.5,12,custom_lengths,2,1,4,2,2,1,2,2,design_build,26,4,frame,2.8
P2574,158.5,30,mixed_lengths,2,2,2,1,2,1,2,4,remeasurement,15,2,frame,9.41
P3142,134.3,16,standard_12m,0,1,2,4,3,2,0,2,lump_sum,18,7,frame,9.46
P3081,178.3,18,mixed_lengths,1,1,1,3,1,2,0,1,lump_sum,15,4,foundation,10.31
P3617,166.2,23,standard_12m,2,0,2,3,2,2,2,2,lump_sum,30,2,foundation,6.39
P3903,180.0,35,standard_12m,0,2,4,1,2,3,0,3,lump_sum,17,6,foundation,14.44
P3739,99.9,20,mixed_lengths,0,0,4,2,2,2,0,0,lump_sum,30,3,slab_finishing,12.31
P1448,180.0,20,mixed_lengths,0,0,5,3,1,1,0,2,remeasurement,16,8,foundation,15.0
P2469,100.2,14,standard_12m,1,0,3,5,2,1,1,1,design_build,18,1,slab_finishing,8.41
P1716,169.4,27,standard_12m,1,1,2,4,2,3,2,1,design_build,27,2,foundation,5.98
P3398,142.8,23,mixed_lengths,0,1,1,3,2,2,0,1,lump_sum,20,8,frame,7.03
P3614,133.9,12,standard_12m,1,2,4,5,2,1,2,4,design_build,30,4,frame,6.62
P3048,152.9,27,mixed_lengths,2,0,2,3,2,1,2,2,design_build,20,5,frame,5.59
P2901,143.2,23,standard_12m,2,2,2,5,2,1,2,0,lump_sum,19,7,frame,1.74
P2168,81.3,27,standard_12m,1,0,3,2,2,2,0,0,lump_sum,24,3,slab_finishing,11.19
P1082,154.5,30,standard_12m,2,1,5,4,2,1,2,1,design_build,13,5,frame,6.8
P3424,174.7,30,mixed_lengths,1,1,5,3,3,4,1,4,remeasurement,18,5,foundation,11.61
P2460,175.2,15,mixed_lengths,1,2,5,1,2,2,1,4,design_build,20,4,foundation,11.28
P2893,91.0,27,standard_12m,1,1,3,5,2,3,1,4,remeasurement,12,7,slab_finishing,10.73
P2668,142.1,35,standard_12m,1,1,3,4,2,1,1,1,design_build,21,3,frame,8.13
P3000,147.2,32,standard_12m,1,0,0,5,3,3,1,0,design_build,18,7,frame,3.43
P1475,180.0,32,standard_12m,0,1,3,3,3,2,2,2,lump_sum,26,1,foundation,10.04
P1517,164.8,39,standard_12m,2,0,0,5,3,4,1,2,lump_sum,30,3,frame,4.48
P1404,148.1,16,standard_12m,0,0,6,2,2,3,2,4,remeasurement,13,8,frame,13.62
P1384,180.0,30,mixed_lengths,1,0,1,2,2,1,0,2,lump_sum,10,6,foundation,12.27
P3981,80.1,8,standard_12m,0,0,4,3,2,3,1,4,lump_sum,21,5,slab_finishing,14.08
P3152,156.6,34,mixed_lengths,2,3,2,1,2,1,2,2,lump_sum,24,4,frame,5.25
P2633,180.0,24,mixed_lengths,0,0,6,2,2,2,0,4,remeasurement,6,7,foundation,15.0
P3859,121.5,11,custom_lengths,1,2,0,3,2,2,2,0,lump_sum,17,8,frame,0.78
