project_id,reinforcement_ratio_kg_per_m3,num_unique_required_lengths,stock_length_policy,cutting_optimization_usage,bim_integration_level,design_revisions_per_month,supervision_index_1to5,material_control_level_1to3,storage_handling_index_1to5,offcut_reuse_policy_0to2,change_orders_per_month,contract_type,lead_time_days,order_frequency_per_month,project_phase,steel_waste_percentage
P2727,104.9,16,mixed_lengths,0,1,2,3,2,3,1,1,design_build,26,3,slab_finishing,5.89
P2728,162.6,17,standard_12m,2,1,0,4,2,2,2,0,lump_sum,25,2,foundation,2.32
P2729,150.3,19,mixed_lengths,1,1,5,4,2,1,1,0,design_build,23,2,frame,6.23
P2730,104.5,37,standard_12m,0,0,5,4,2,2,0,3,remeasurement,17,5,slab_finishing,15.0
P2731,133.6,28,mixed_lengths,0,0,2,4,2,2,0,0,lump_sum,12,7,slab_finishing,10.04
P2732,163.8,21,mixed_lengths,0,0,3,2,1,1,0,1,lump_sum,28,5,foundation,12.97
P2733,167.3,12,standard_12m,1,1,3,3,1,1,1,5,remeasurement,30,2,foundation,14.52
P2734,180.0,29,mixed_lengths,2,3,1,1,2,3,2,3,lump_sum,18,6,foundation,3.62
P2735,168.4,19,mixed_lengths,1,2,2,3,1,1,0,3,lump_sum,30,2,foundation,11.59
P2736,170.6,18,mixed_lengths,0,2,2,3,1,2,0,3,lump_sum,12,6,foundation,12.06
P2737,171.3,18,standard_12m,1,1,5,1,2,1,0,3,design_build,15,6,foundation,13.52
P2738,163.0,15,standard_12m,1,1,6,2,2,2,0,2,lump_sum,30,5,foundation,11.42
P2739,77.4,9,standard_12m,2,0,5,2,1,1,0,5,remeasurement,17,7,slab_finishing,15.0
P2740,145.0,32,standard_12m,1,1,4,3,3,2,2,1,lump_sum,28,5,frame,8.23
P2741,172.2,18,mixed_lengths,0,0,1,2,2,2,1,0,lump_sum,17,2,foundation,10.08
P2742,95.4,16,mixed_lengths,1,0,4,4,2,3,2,4,design_build,27,5,slab_finishing,6.52
P2743,172.4,15,mixed_lengths,1,3,0,5,2,2,0,1,design_build,24,3,foundation,3.39
P2744,169.2,11,custom_lengths,0,1,6,2,1,1,1,5,design_build,28,4,foundation,13.36
P2745,168.5,17,standard_12m,0,2,5,3,2,1,1,2,remeasurement,9,8,frame,12.62
P2746,149.9,37,standard_12m,0,1,2,4,2,2,1,1,lump_sum,24,6,frame,9.61
P2747,113.2,36,standard_12m,1,1,2,3,1,1,1,0,lump_sum,30,2,slab_finishing,9.63
P2748,149.3,39,standard_12m,1,1,2,3,2,2,2,3,design_build,24,4,frame,8.42
P2749,116.8,21,standard_12m,1,0,3,5,2,3,1,4,design_build,23,5,slab_finishing,8.58
P2750,180.0,23,mixed_lengths,1,1,5,1,2,2,1,2,design_build,10,2,foundation,10.34
P2751,108.2,33,standard_12m,0,1,5,2,2,1,1,1,design_build,23,6,slab_finishing,11.5
P2752,89.6,22,mixed_lengths,1,2,6,1,2,3,1,5,remeasurement,19,5,slab_finishing,12.73
P2753,96.8,38,standard_12m,1,0,5,4,2,2,1,2,design_build,16,1,slab_finishing,11.24
P2754,124.7,15,mixed_lengths,1,2,2,3,1,1,0,3,lump_sum,21,3,frame,9.83
P2755,115.6,27,standard_12m,2,3,5,4,2,2,1,5,remeasurement,14,5,slab_finishing,10.55
P2756,124.3,14,standard_12m,1,2,2,4,3,3,2,4,lump_sum,15,7,frame,5.36
P2757,162.7,39,standard_12m,1,2,1,3,2,1,1,1,lump_sum,19,8,frame,8.41
P2758,113.5,13,standard_12m,0,1,6,4,3,3,1,1,design_build,23,6,slab_finishing,7.23
P2759,130.3,27,standard_12m,0,0,3,3,1,1,1,5,design_build,21,5,slab_finishing,15.0
P2760,110.8,18,standard_12m,1,1,3,4,2,2,2,4,lump_sum,27,5,slab_finishing,7.8
P2761,178.1,31,mixed_lengths,1,2,6,1,2,1,1,2,lump_sum,28,3,foundation,10.94
P2762,134.5,28,standard_12m,0,0,2,4,3,3,0,0,design_build,25,2,frame,9.11
P2763,149.5,6,standard_12m,1,0,3,2,2,3,2,1,design_build,21,5,frame,7.43
P2764,180.0,21,standard_12m,2,3,4,1,2,3,2,2,lump_sum,17,1,foundation,7.01
P2765,168.1,27,standard_12m,0,0,1,2,2,3,0,2,lump_sum,22,4,foundation,13.36
P2766,149.7,34,standard_12m,2,2,6,2,2,2,2,3,design_build,18,5,frame,10.15
P2767,107.2,9,standard_12m,0,1,2,3,2,1,0,1,lump_sum,30,4,frame,12.19
P2768,99.1,10,standard_12m,1,0,2,3,1,1,1,1,lump_sum,26,3,slab_finishing,10.33
P2769,137.4,9,standard_12m,1,1,1,4,3,4,0,4,lump_sum,25,5,frame,7.56
P2770,158.8,17,standard_12m,1,0,5,2,2,2,1,1,design_build,12,8,foundation,10.48
P2771,171.9,18,standard_12m,0,1,1,4,2,1,0,1,design_build,23,7,foundation,11.25
P2772,165.2,5,standard_12m,2,2,4,4,2,2,2,5,remeasurement,13,8,foundation,10.08
P2773,154.5,38,standard_12m,1,0,2,4,2,3,1,1,design_build,25,3,frame,7.8
P2774,180.0,37,standard_12m,0,0,6,3,1,2,0,2,design_build,16,6,foundation,15.0
P2775,148.0,27,standard_12m,0,0,6,2,2,1,1,2,remeasurement,14,8,frame,15.0
P2776,88.8,20,mixed_lengths,2,0,3,5,3,2,1,2,design_build,18,4,slab_finishing,5.58
P2777,157.5,35,standard_12m,1,1,4,5,3,2,2,1,remeasurement,8,6,frame,6.06
P2778,148.5,22,mixed_lengths,0,0,2,4,2,3,1,3,design_build,23,5,frame,9.1
P2779,113.9,17,mixed_lengths,2,2,5,2,2,1,2,3,design_build,19,8,frame,5.45
P2780,160.3,27,standard_12m,0,1,3,2,2,2,0,2,design_build,20,5,foundation,12.15
P2781,99.5,12,standard_12m,0,0,1,3,3,4,2,1,lump_sum,25,6,slab_finishing,5.46
P2782,98.8,7,standard_12m,0,0,2,3,1,1,0,5,lump_sum,19,5,slab_finishing,15.0
P2783,114.6,22,standard_12m,0,1,5,5,2,3,0,3,remeasurement,22,2,slab_finishing,14.64
P2784,146.3,23,standard_12m,2,1,2,4,2,1,1,2,design_build,18,3,frame,6.3
P2785,115.1,33,mixed_lengths,2,1,3,3,1,2,0,3,lump_sum,19,4,slab_finishing,10.73
P2786,151.5,12,standard_12m,0,0,1,4,2,2,2,2,design_build,30,2,foundation,7.22
P2787,156.6,6,standard_12m,1,2,2,3,1,1,0,0,lump_sum,19,7,foundation,10.46
P2788,174.1,38,standard_12m,2,3,1,2,2,2,1,0,lump_sum,25,2,foundation,7.86
P2789,104.6,31,standard_12m,1,2,1,5,3,2,1,2,lump_sum,30,1,slab_finishing,6.69
P2790,136.7,27,mixed_lengths,1,2,3,2,2,1,1,1,lump_sum,20,4,frame,8.8
P2791,177.8,31,mixed_lengths,1,2,4,4,2,1,0,5,remeasurement,27,2,foundation,14.89
P2792,157.0,23,standard_12m,1,3,2,4,2,1,1,4,design_build,23,7,frame,6.54
P2793,169.7,34,standard_12m,0,0,4,5,3,2,2,3,design_build,27,2,frame,10.51
P2794,153.3,25,mixed_lengths,0,1,4,3,1,1,1,1,lump_sum,24,6,foundation,10.17
P2795,141.0,33,standard_12m,1,1,1,5,2,2,1,1,lump_sum,12,6,frame,6.28
P2796,121.4,5,custom_lengths,1,3,5,1,2,3,0,2,remeasurement,13,7,frame,9.51
P2797,165.1,13,standard_12m,1,1,5,3,2,3,0,4,remeasurement,23,4,foundation,15.0
P2798,173.5,8,standard_12m,2,0,3,4,3,2,2,0,lump_sum,25,3,foundation,3.86
P2799,180.0,21,standard_12m,1,2,0,4,2,3,1,2,lump_sum,25,6,foundation,4.9
P2800,174.8,22,standard_12m,1,1,1,4,2,3,0,1,lump_sum,30,2,foundation,9.02
P2801,102.4,31,standard_12m,0,0,6,3,2,3,1,4,design_build,16,6,slab_finishing,15.0
P2802,79.2,16,standard_12m,2,0,3,5,2,1,2,1,design_build,26,1,slab_finishing,5.35
P2803,151.4,23,standard_12m,1,2,3,3,2,3,2,2,lump_sum,24,6,frame,5.0
P2804,152.3,36,standard_12m,0,2,3,3,1,1,1,1,lump_sum,30,7,frame,10.89
P2805,113.1,23,standard_12m,2,0,1,3,3,3,2,3,design_build,18,6,slab_finishing,6.39
P2806,172.7,25,standard_12m,0,2,3,1,1,1,0,3,design_build,16,5,foundation,15.0
P2807,131.4,32,standard_12m,1,0,5,2,1,2,1,1,lump_sum,27,2,frame,13.68
P2808,166.2,10,custom_lengths,1,1,6,3,2,1,0,4,remeasurement,12,7,foundation,11.26
P2809,180.0,27,standard_12m,0,0,3,3,2,3,1,3,lump_sum,13,8,foundation,11.47
P2810,100.0,11,custom_lengths,0,0,1,2,1,2,1,2,lump_sum,24,2,slab_finishing,8.85
P2811,180.0,29,standard_12m,0,0,2,5,2,2,1,3,lump_sum,30,1,foundation,12.37
P2812,151.5,5,standard_12m,0,2,4,1,2,2,2,0,lump_sum,18,6,frame,9.13
P2813,134.3,14,custom_lengths,1,1,3,3,1,1,1,3,remeasurement,17,2,frame,9.58
P2814,130.0,5,standard_12m,1,1,5,3,2,2,1,5,remeasurement,22,3,frame,15.0
P2815,129.2,25,standard_12m,0,1,2,3,1,2,0,0,design_build,24,4,frame,10.54
P2816,101.3,34,standard_12m,1,0,5,3,2,1,1,4,lump_sum,30,4,slab_finishing,14.07
P2817,177.8,19,standard_12m,1,1,4,2,2,1,1,2,lump_sum,27,4,foundation,11.75
P2818,170.0,14,custom_lengths,0,0,3,2,1,2,0,2,lump_sum,10,8,foundation,11.13
P2819,145.3,33,standard_12m,1,0,4,3,1,1,2,0,lump_sum,22,3,frame,10.34
P2820,140.3,28,standard_12m,2,1,4,3,2,3,2,4,remeasurement,12,7,frame,8.87
P2821,137.5,17,mixed_lengths,2,2,4,3,1,2,0,1,remeasurement,8,7,frame,6.29
P2822,180.0,32,standard_12m,0,0,3,4,2,3,0,1,lump_sum,30,1,foundation,13.29
P2823,149.6,13,standard_12m,0,1,6,1,2,1,1,5,remeasurement,5,7,foundation,15.0
P2824,86.0,12,custom_lengths,0,2,5,4,2,3,0,1,remeasurement,14,6,slab_finishing,8.58
P2825,132.4,8,custom_lengths,1,2,3,4,2,2,1,1,design_build,29,2,frame,1.63
P2826,130.4,36,standard_12m,1,3,4,5,3,2,0,5,design_build,10,5,slab_finishing,10.92
P2827,149.6,29,standard_12m,1,0,2,2,2,2,1,2,lump_sum,24,2,frame,9.82
P2828,152.8,32,standard_12m,0,2,6,4,2,2,1,3,remeasurement,29,3,frame,12.36
P2829,110.0,19,standard_12m,0,0,2,3,1,1,2,3,lump_sum,27,2,slab_finishing,10.65
P2830,166.9,23,mixed_lengths,1,1,2,4,3,2,0,1,lump_sum,30,4,foundation,6.54
P2831,129.6,22,standard_12m,1,2,3,2,2,3,1,4,design_build,21,8,frame,9.88
P2832,143.0,26,standard_12m,0,2,4,3,2,1,1,1,lump_sum,26,7,frame,9.07
P2833,93.2,33,standard_12m,0,0,5,3,2,3,0,3,design_build,24,3,slab_finishing,15.0
P2834,161.0,18,mixed_lengths,0,0,4,3,3,2,1,2,lump_sum,22,1,foundation,10.75
P2835,180.0,31,mixed_lengths,0,0,4,4,2,2,1,3,design_build,12,3,foundation,11.54
P2836,180.0,26,standard_12m,2,1,3,2,2,1,1,2,lump_sum,21,2,foundation,11.33
P2837,103.4,5,standard_12m,1,1,1,5,2,1,0,2,lump_sum,24,5,slab_finishing,10.19
P2838,134.7,24,mixed_lengths,1,0,6,2,1,1,2,2,design_build,25,5,frame,10.16
P2839,127.6,33,standard_12m,0,0,4,4,2,2,2,2,remeasurement,19,6,slab_finishing,12.27
P2840,122.6,5,standard_12m,1,2,3,2,2,2,1,1,lump_sum,15,5,frame,8.02
P2841,172.2,12,custom_lengths,0,0,3,2,1,1,0,2,lump_sum,27,3,foundation,12.5
P2842,82.4,38,standard_12m,1,2,5,3,2,1,0,1,lump_sum,19,5,slab_finishing,11.68
P2843,144.3,29,standard_12m,1,2,1,3,2,3,0,3,design_build,12,8,frame,9.02
P2844,112.2,8,custom_lengths,0,2,3,5,2,2,1,5,remeasurement,16,3,slab_finishing,9.8
P2845,152.7,28,standard_12m,0,0,1,4,2,1,1,2,design_build,28,3,frame,10.79
P2846,93.0,22,mixed_lengths,1,0,0,2,2,2,0,1,lump_sum,21,6,slab_finishing,7.44
P2847,167.3,15,mixed_lengths,2,0,3,3,2,2,1,1,lump_sum,23,5,foundation,5.97
P2848,86.1,29,standard_12m,2,2,2,3,2,2,1,1,lump_sum,27,5,slab_finishing,4.91
P2849,113.9,35,standard_12m,1,0,0,3,2,3,0,0,lump_sum,30,1,slab_finishing,9.19
P2850,73.1,11,custom_lengths,1,2,2,1,2,2,1,2,lump_sum,15,5,slab_finishing,6.47
P2851,145.3,7,standard_12m,2,1,2,4,2,1,2,1,lump_sum,10,8,frame,5.88
P2852,151.1,33,standard_12m,1,0,4,1,2,1,1,2,design_build,26,4,frame,10.95
P2853,166.2,35,standard_12m,0,0,1,5,2,3,1,0,lump_sum,24,8,frame,6.45
P2854,135.8,24,mixed_lengths,0,1,2,3,1,1,0,2,lump_sum,27,2,frame,11.16
P2855,103.2,7,standard_12m,2,0,1,3,3,2,2,2,design_build,7,7,slab_finishing,4.77
P2856,141.1,24,standard_12m,0,1,6,4,2,1,1,5,design_build,10,5,frame,14.69
P2857,143.9,17,mixed_lengths,1,1,4,3,2,2,1,5,design_build,26,4,frame,8.01
P2858,114.1,16,standard_12m,1,2,6,3,3,2,0,5,design_build,17,5,slab_finishing,12.16
P2859,138.9,19,standard_12m,0,1,2,4,2,2,0,0,lump_sum,18,3,frame,9.0
P2860,171.1,24,standard_12m,1,3,3,1,2,1,0,4,design_build,20,6,foundation,13.22
P2861,135.6,21,mixed_lengths,0,0,3,1,2,3,0,0,lump_sum,15,3,frame,11.05
P2862,138.4,19,standard_12m,1,1,1,3,1,1,1,4,design_build,20,6,frame,10.04
P2863,132.5,31,mixed_lengths,0,1,3,2,1,2,1,0,design_build,23,5,frame,10.88
P2864,141.6,16,standard_12m,1,1,3,4,2,3,2,2,lump_sum,22,8,frame,6.33
P2865,107.1,7,custom_lengths,1,0,3,3,2,3,2,3,design_build,19,5,slab_finishing,5.13
P2866,117.6,16,standard_12m,1,1,5,2,2,1,1,3,lump_sum,30,4,frame,11.37
P2867,129.2,21,mixed_lengths,1,0,1,5,3,2,2,1,remeasurement,19,3,frame,3.17
P2868,152.2,6,standard_12m,2,2,4,3,1,1,1,2,lump_sum,26,1,foundation,9.36
P2869,129.0,9,custom_lengths,2,2,3,4,2,2,1,4,lump_sum,14,7,frame,2.83
P2870,142.8,8,custom_lengths,0,2,0,3,1,1,1,1,lump_sum,10,7,frame,6.98
P2871,89.2,19,standard_12m,0,2,4,3,1,1,0,4,lump_sum,30,1,slab_finishing,14.76
P2872,166.5,14,standard_12m,2,0,3,2,2,3,2,2,lump_sum,30,4,foundation,7.98
P2873,180.0,38,standard_12m,1,2,2,2,2,1,2,0,lump_sum,10,7,foundation,7.08
P2874,145.4,24,mixed_lengths,2,1,3,3,3,2,1,3,remeasurement,23,4,frame,7.27
P2875,171.6,18,standard_12m,1,2,3,3,2,2,0,3,design_build,3,7,foundation,10.34
P2876,107.9,20,mixed_lengths,0,0,6,3,1,2,1,2,lump_sum,26,6,slab_finishing,12.84
P2877,157.0,19,standard_12m,2,1,4,2,2,1,1,4,lump_sum,30,6,foundation,10.64
P2878,137.0,26,mixed_lengths,1,1,3,3,1,1,2,4,design_build,18,5,frame,8.75
P2879,104.7,33,standard_12m,2,0,4,1,2,3,2,2,lump_sum,30,4,slab_finishing,9.93
P2880,110.9,18,standard_12m,1,0,0,3,3,3,0,3,lump_sum,16,5,slab_finishing,8.85
P2881,104.5,11,custom_lengths,1,0,1,5,3,3,0,1,lump_sum,30,5,slab_finishing,4.16
P2882,180.0,33,standard_12m,0,0,0,3,2,1,0,0,lump_sum,22,2,foundation,13.68
P2883,158.8,36,standard_12m,0,1,6,2,2,1,0,3,design_build,19,7,frame,15.0
P2884,123.8,27,mixed_lengths,1,0,4,3,1,1,2,4,remeasurement,19,7,slab_finishing,12.83
P2885,172.9,22,mixed_lengths,1,1,1,3,3,4,1,1,lump_sum,6,8,foundation,4.99
P2886,166.5,12,custom_lengths,0,0,2,4,2,3,0,2,lump_sum,14,5,foundation,7.88
P2887,145.2,13,standard_12m,1,2,6,2,2,1,1,3,remeasurement,18,4,frame,12.71
P2888,149.5,25,mixed_lengths,1,3,2,3,2,1,0,2,design_build,13,8,frame,5.75
P2889,180.0,39,standard_12m,1,2,5,2,2,1,1,3,lump_sum,30,1,foundation,13.99
P2890,135.8,28,standard_12m,1,0,3,5,2,2,1,3,lump_sum,18,8,frame,8.44
P2891,118.5,24,standard_12m,2,3,5,3,1,1,0,4,remeasurement,15,4,slab_finishing,14.38
P2892,118.2,33,standard_12m,0,1,2,5,2,1,1,3,lump_sum,27,2,slab_finishing,11.91
P2893,91.0,27,standard_12m,1,1,3,5,2,3,1,4,remeasurement,12,7,slab_finishing,10.73
P2894,91.7,21,mixed_lengths,1,3,0,4,2,3,0,0,lump_sum,28,2,slab_finishing,2.42
P2895,132.0,20,standard_12m,0,0,3,3,2,1,1,1,design_build,22,4,frame,9.87
P2896,180.0,34,mixed_lengths,1,1,5,3,2,2,2,5,remeasurement,18,4,foundation,12.89
P2897,180.0,30,standard_12m,1,1,4,2,2,1,1,0,lump_sum,29,2,foundation,10.73
P2898,141.1,29,mixed_lengths,0,0,0,3,2,1,0,5,remeasurement,24,3,frame,14.22
P2899,96.9,15,mixed_lengths,1,1,2,3,3,3,1,0,design_build,17,4,slab_finishing,4.97
P2900,121.4,9,standard_12m,1,0,3,2,2,2,0,4,design_build,18,7,slab_finishing,13.38
P2901,143.2,23,standard_12m,2,2,2,5,2,1,2,0,lump_sum,19,7,frame,1.74
P2902,158.6,23,standard_12m,0,1,6,3,3,4,2,4,remeasurement,17,7,frame,10.9
P2903,133.2,11,custom_lengths,1,0,2,3,2,1,0,1,lump_sum,25,6,frame,6.11
P2904,161.4,15,mixed_lengths,1,0,5,4,2,3,1,1,lump_sum,29,2,foundation,8.33
P2905,161.2,24,mixed_lengths,0,1,3,3,1,2,0,5,remeasurement,27,2,foundation,15.0
P2906,156.6,19,standard_12m,1,0,0,2,2,1,2,4,lump_sum,30,2,frame,7.91
P2907,103.1,26,mixed_lengths,1,2,6,4,3,4,2,3,remeasurement,18,2,slab_finishing,7.71
P2908,180.0,27,standard_12m,1,2,6,4,3,4,1,3,remeasurement,16,4,foundation,11.25
P2909,92.6,23,standard_12m,2,1,6,4,2,1,2,1,design_build,21,5,slab_finishing,6.15
P2910,177.7,13,custom_lengths,2,1,1,1,1,1,0,2,lump_sum,21,3,foundation,8.22
P2911,102.3,5,standard_12m,0,0,3,2,2,1,1,5,lump_sum,20,5,slab_finishing,14.66
P2912,142.5,32,mixed_lengths,1,2,3,2,1,1,1,1,remeasurement,9,6,frame,9.78
P2913,123.6,30,standard_12m,1,1,2,2,2,3,1,2,lump_sum,26,3,slab_finishing,9.86
P2914,154.6,5,custom_lengths,1,1,6,3,2,3,0,5,lump_sum,29,1,foundation,12.29
P2915,166.4,17,mixed_lengths,1,1,6,4,2,2,0,3,lump_sum,19,6,foundation,10.76
P2916,166.8,20,standard_12m,2,2,3,1,1,1,1,1,lump_sum,20,6,foundation,9.02
P2917,169.1,23,mixed_lengths,2,0,1,3,3,2,2,2,lump_sum,16,8,foundation,4.12
P2918,150.4,17,standard_12m,1,0,3,3,2,3,0,1,lump_sum,24,3,frame,10.35
P2919,159.7,14,standard_12m,1,2,1,3,3,3,2,1,design_build,29,3,frame,2.47
P2920,176.8,25,standard_12m,0,2,2,4,2,3,2,3,lump_sum,26,3,foundation,7.18
P2921,164.6,7,standard_12m,1,1,6,3,1,1,1,3,remeasurement,23,2,foundation,14.76
P2922,144.7,17,standard_12m,2,1,5,4,2,2,2,2,design_build,10,8,frame,6.02
P2923,138.0,31,standard_12m,2,1,2,4,2,2,2,4,lump_sum,12,8,frame,7.7
P2924,153.4,10,custom_lengths,1,0,1,4,2,2,2,2,lump_sum,20,1,foundation,4.17
P2925,94.9,30,standard_12m,1,2,0,3,2,3,1,1,lump_sum,12,6,slab_finishing,7.88
P2926,170.6,23,standard_12m,0,0,4,4,3,2,1,1,lump_sum,17,5,foundation,11.21
P2927,163.0,34,standard_12m,1,2,2,2,2,1,0,0,lump_sum,28,6,frame,9.19
P2928,92.7,7,standard_12m,1,0,0,3,2,3,1,2,lump_sum,30,3,slab_finishing,10.02
P2929,109.1,27,mixed_lengths,0,0,6,3,2,3,0,1,remeasurement,21,3,slab_finishing,13.91
P2930,139.4,10,standard_12m,1,2,6,2,2,2,0,4,remeasurement,19,4,frame,14.91
P2931,180.0,34,mixed_lengths,0,0,3,2,2,1,1,5,design_build,30,2,foundation,15.0
P2932,116.6,14,standard_12m,1,1,2,4,2,2,0,1,lump_sum,30,2,frame,8.4
P2933,144.7,31,mixed_lengths,2,0,2,2,1,1,1,2,lump_sum,15,8,frame,9.0
P2934,112.3,25,mixed_lengths,1,1,3,2,1,1,2,2,remeasurement,21,3,slab_finishing,9.44
P2935,142.5,13,custom_lengths,0,1,0,4,3,3,1,3,lump_sum,5,8,frame,3.73
P2936,118.3,33,mixed_lengths,0,3,4,1,1,1,2,2,lump_sum,15,8,frame,10.13
P2937,103.5,25,standard_12m,2,0,1,3,2,3,2,2,remeasurement,17,4,slab_finishing,7.16
P2938,158.8,11,standard_12m,0,0,2,5,2,2,2,2,lump_sum,27,5,foundation,7.74
P2939,95.9,20,standard_12m,1,0,3,3,1,1,1,3,lump_sum,27,3,slab_finishing,11.8
P2940,173.5,20,standard_12m,1,1,3,3,2,2,0,0,lump_sum,20,2,foundation,9.36
P2941,117.2,35,standard_12m,0,0,4,4,2,1,0,1,design_build,22,6,slab_finishing,13.02
P2942,121.5,32,standard_12m,0,0,0,3,1,1,0,0,lump_sum,21,5,slab_finishing,14.3
P2943,143.3,16,standard_12m,0,0,2,1,2,3,1,0,lump_sum,13,8,frame,10.46
P2944,92.4,14,custom_lengths,1,1,0,4,2,2,1,0,lump_sum,27,3,slab_finishing,0.5
P2945,175.3,22,standard_12m,1,0,6,1,2,1,1,1,design_build,26,1,foundation,13.65
P2946,123.5,35,standard_12m,0,1,3,4,3,3,1,2,design_build,30,1,slab_finishing,10.17
P2947,115.7,30,mixed_lengths,1,0,3,3,2,2,1,1,remeasurement,29,4,slab_finishing,10.24
P2948,113.2,16,mixed_lengths,0,0,6,4,3,3,0,4,remeasurement,22,3,slab_finishing,14.81
P2949,180.0,11,custom_lengths,0,0,6,4,2,3,2,5,design_build,26,7,foundation,9.53
P2950,143.2,34,mixed_lengths,2,0,1,5,2,2,2,3,lump_sum,25,6,frame,3.68
P2951,175.6,34,mixed_lengths,1,3,0,1,2,1,0,0,lump_sum,5,7,foundation,8.75
P2952,135.8,6,standard_12m,1,2,3,3,2,2,2,3,lump_sum,8,6,frame,7.87
P2953,173.4,28,standard_12m,1,1,5,2,1,1,0,5,remeasurement,10,6,foundation,15.0
P2954,180.0,39,standard_12m,1,2,5,5,2,3,0,3,design_build,14,7,foundation,12.16
P2955,107.5,32,mixed_lengths,1,1,6,2,1,1,0,5,remeasurement,17,6,slab_finishing,15.0
P2956,102.9,7,custom_lengths,1,1,3,1,2,2,1,3,design_build,15,7,slab_finishing,7.88
P2957,180.0,34,standard_12m,0,0,4,2,2,3,0,2,lump_sum,30,2,foundation,15.0
P2958,173.2,19,mixed_lengths,2,1,6,3,3,3,2,5,remeasurement,5,8,foundation,9.1
P2959,180.0,31,standard_12m,0,0,4,3,2,3,0,2,remeasurement,29,2,foundation,15.0
P2960,117.0,5,custom_lengths,2,1,6,4,2,2,2,5,remeasurement,15,8,frame,7.39
P2961,100.0,6,standard_12m,1,0,6,3,2,3,2,2,remeasurement,16,6,slab_finishing,12.09
P2962,91.0,31,mixed_lengths,2,1,5,2,1,1,2,5,remeasurement,18,3,slab_finishing,11.69
P2963,175.2,20,standard_12m,1,2,6,3,3,3,1,3,design_build,17,8,foundation,9.21
P2964,83.2,8,standard_12m,0,0,4,5,2,2,1,4,remeasurement,13,5,slab_finishing,13.99
P2965,180.0,27,mixed_lengths,2,2,2,4,2,2,2,0,remeasurement,13,7,foundation,2.06
P2966,165.1,16,standard_12m,1,0,1,3,3,4,0,2,lump_sum,18,2,foundation,10.03
P2967,126.8,35,standard_12m,0,0,3,4,3,4,1,1,design_build,16,2,frame,8.89
P2968,146.1,38,standard_12m,1,2,2,1,1,1,1,1,lump_sum,30,2,frame,10.5
P2969,85.5,8,standard_12m,2,0,4,1,2,3,2,1,remeasurement,15,6,slab_finishing,9.33
P2970,141.0,28,mixed_lengths,1,1,2,4,2,3,1,1,design_build,20,3,frame,4.47
P2971,83.1,30,standard_12m,0,0,2,3,1,1,1,3,remeasurement,16,6,slab_finishing,15.0
P2972,102.9,23,mixed_lengths,1,2,5,1,2,3,1,3,design_build,24,4,slab_finishing,8.57
P2973,128.2,34,standard_12m,1,0,2,2,2,2,2,1,design_build,14,8,frame,6.62
P2974,128.2,10,standard_12m,0,1,2,4,2,2,1,4,design_build,22,3,frame,10.35
P2975,118.3,28,standard_12m,1,3,1,3,3,2,1,3,lump_sum,14,7,slab_finishing,7.03
P2976,179.4,26,standard_12m,1,2,6,1,2,3,0,2,lump_sum,25,5,foundation,14.44
P2977,141.8,12,custom_lengths,0,1,3,3,2,1,1,2,lump_sum,30,5,frame,6.32
P2978,99.8,8,custom_lengths,1,2,5,3,2,3,1,2,remeasurement,15,7,slab_finishing,8.08
P2979,161.8,33,standard_12m,2,0,1,2,2,2,2,2,lump_sum,26,3,frame,7.32
P2980,99.3,26,standard_12m,1,0,2,3,2,3,1,0,lump_sum,29,2,slab_finishing,8.18
P2981,124.9,9,standard_12m,1,0,6,2,2,3,1,0,design_build,12,7,frame,10.67
P2982,94.4,26,standard_12m,1,2,2,3,1,1,0,4,remeasurement,14,6,slab_finishing,13.57
P2983,180.0,34,standard_12m,0,1,3,4,2,2,2,2,design_build,16,8,foundation,9.14
P2984,137.8,22,mixed_lengths,1,3,4,5,3,4,0,5,remeasurement,18,7,frame,6.75
P2985,101.7,12,standard_12m,0,1,3,1,2,2,0,0,lump_sum,28,5,slab_finishing,13.22
P2986,169.2,20,standard_12m,2,0,6,4,2,2,2,4,remeasurement,20,2,foundation,11.76
P2987,175.4,32,standard_12m,1,3,2,5,2,3,0,1,lump_sum,24,3,foundation,6.93
P2988,101.8,16,standard_12m,1,0,1,4,2,2,2,1,lump_sum,24,2,slab_finishing,6.48
P2989,115.5,22,mixed_lengths,0,2,3,3,2,3,2,1,design_build,25,4,slab_finishing,4.88
P2990,139.4,20,standard_12m,1,0,6,4,2,1,1,5,design_build,22,2,frame,13.55
P2991,106.4,16,standard_12m,0,0,6,4,2,2,1,5,remeasurement,20,4,slab_finishing,15.0
P2992,114.6,23,mixed_lengths,2,1,2,4,2,3,1,0,lump_sum,24,4,slab_finishing,1.61
P2993,122.7,23,standard_12m,0,0,3,1,1,1,0,1,design_build,28,5,frame,14.47
P2994,130.9,28,standard_12m,0,1,1,5,2,1,0,3,lump_sum,20,5,frame,11.3
P2995,135.0,7,standard_12m,1,1,2,3,3,3,1,1,lump_sum,20,6,frame,5.43
P2996,152.1,23,mixed_lengths,0,1,3,3,1,1,0,5,design_build,14,8,frame,12.71
P2997,141.6,11,custom_lengths,1,2,2,3,1,1,2,2,design_build,9,8,frame,2.36
P2998,166.7,15,standard_12m,1,3,3,4,3,3,2,1,lump_sum,25,1,foundation,4.25
P2999,95.3,21,standard_12m,1,0,3,3,2,1,0,2,design_build,23,3,slab_finishing,10.79
